timestamp;session_duration;calm_probability;calm_percentage;focus_probability;focus_percentage;attention_probability;attention_percentage;delta_avg;delta_max;delta_min;delta_std;delta_raw;theta_avg;theta_max;theta_min;theta_std;theta_raw;alpha_avg;alpha_max;alpha_min;alpha_std;alpha_raw;beta_avg;beta_max;beta_min;beta_std;beta_raw;gamma_avg;gamma_max;gamma_min;gamma_std;gamma_raw;device_id
2025-06-13T14:13:53.545842;36.492839;;;;;;;0.125241;0.158861;0.102748;0.024221;[0.11411560176825317, 0.1588607653758204, 0.10274787779911242];0.229111;0.261155;0.197956;0.025809;[0.19795592704109533, 0.26115549955818634, 0.22822156322569365];0.420657;0.460273;0.396938;0.028194;[0.39693790063041084, 0.4602725855128033, 0.404761787444916];0.322261;0.355224;0.288344;0.027312;[0.28834410699270246, 0.35522381325107494, 0.32321516364831704];0.108331;0.129169;0.0978;0.014735;[0.09780008789898492, 0.12916866316016168, 0.09802424772388169];
2025-06-13T14:13:53.597235;36.544232;;;;;;;0.125517;0.159415;0.104243;0.024228;[0.10424330207409131, 0.15941503087604053, 0.11289250315690535];0.220137;0.239908;0.183128;0.02619;[0.1831278091141407, 0.23737713538727453, 0.23990751030947502];0.426246;0.442235;0.403655;0.016427;[0.4036550247566894, 0.4422346414255917, 0.4328468619050868];0.322303;0.334598;0.304617;0.01282;[0.3046168045768448, 0.33459806084951854, 0.3276946523515009];0.120355;0.122656;0.118657;0.001687;[0.11975406832005729, 0.11865666942572445, 0.12265559776906838];
2025-06-13T14:13:53.598061;36.545058;;;;;;;0.133174;0.144492;0.115662;0.012558;[0.11566201823575743, 0.14449155188939983, 0.13936725256301785];0.212253;0.231175;0.195052;0.014797;[0.19505182667627863, 0.23117475596785286, 0.21053257926182034];0.417436;0.444934;0.401886;0.0195;[0.4054886584052762, 0.4449340875637308, 0.40188572552539686];0.335819;0.357032;0.313461;0.017806;[0.3134612756456097, 0.3570324931336908, 0.33696317428233313];0.10042;0.109571;0.085472;0.010658;[0.08547179071361598, 0.1062181546209897, 0.10957106634329178];
2025-06-13T14:13:53.649458;36.596455;;;;;;;0.111433;0.137726;0.095079;0.018775;[0.09507889672850119, 0.13772558662440926, 0.10149486888167192];0.218306;0.234189;0.200348;0.013893;[0.2003477937685718, 0.23418930778255165, 0.22038065282192174];0.424052;0.451926;0.388728;0.026333;[0.3887278437866273, 0.45192592701724155, 0.4315011947372516];0.328241;0.3521;0.313289;0.01705;[0.31933440299893584, 0.35209999847958023, 0.3132893168159608];0.109282;0.118909;0.10161;0.007196;[0.10160981878969876, 0.11890851823566952, 0.10732623896144095];
2025-06-13T14:13:53.700506;36.647503;;;;;;;0.123099;0.141663;0.096768;0.019133;[0.09676806454894754, 0.14166335219123474, 0.1308653498653547];0.230659;0.265542;0.19108;0.03058;[0.19108039199686927, 0.2655419733340387, 0.23535362241253704];0.424707;0.432213;0.415762;0.006793;[0.4157619511626299, 0.43221314310114467, 0.42614600939621755];0.327308;0.369383;0.288955;0.03294;[0.2889546203218503, 0.36938268689413606, 0.32358681450843635];0.102999;0.110441;0.093071;0.007306;[0.09307074834849018, 0.1104405415227634, 0.10548546719241807];
2025-06-13T14:13:53.751390;36.698387;;;;;;;0.120673;0.16205;0.09906;0.029268;[0.09906018610165887, 0.16205017302794614, 0.100909829305173];0.22948;0.256114;0.213678;0.018942;[0.2186480395098667, 0.25611398105406774, 0.2136783542216762];0.429846;0.441108;0.41621;0.010302;[0.4162101092657199, 0.44110782592630404, 0.43222027170586796];0.317657;0.353409;0.294993;0.025581;[0.2949929781886983, 0.3534094719560939, 0.30456991330708716];0.105594;0.109556;0.101086;0.003479;[0.10614108852014766, 0.10955604145957797, 0.10108628165706364];
2025-06-13T14:13:53.751986;36.698983;;;;;;;0.129995;0.1515;0.098795;0.022582;[0.0987948130542202, 0.15150005864984253, 0.13968894747650068];0.221292;0.253125;0.203564;0.022558;[0.20356354616794153, 0.25312486353899455, 0.2071882415377714];0.411455;0.439208;0.39103;0.02034;[0.3910296373040525, 0.4392078499884144, 0.4041273211399145];0.314434;0.338011;0.283629;0.022782;[0.2836287809198621, 0.3380107531216534, 0.32166282291680925];0.115465;0.125306;0.102042;0.00983;[0.10204178583968031, 0.12530638727257892, 0.1190482461150298];
2025-06-13T14:13:53.803301;36.750298;;;;;;;0.119481;0.135641;0.092292;0.01934;[0.09229200320830812, 0.13564140657229426, 0.1305109479493504];0.212019;0.253883;0.181955;0.030527;[0.18195505870695605, 0.2538830992973185, 0.20021812376012701];0.421702;0.46387;0.389897;0.031076;[0.3898974630282071, 0.463870280082986, 0.41133938145278953];0.325464;0.350959;0.307944;0.018444;[0.30794410988796056, 0.3509588894227692, 0.31748954710305455];0.119142;0.126939;0.10998;0.00699;[0.10998017038421097, 0.12050818290586936, 0.1269387429673964];
2025-06-13T14:13:53.904547;36.851544;;;;;;;0.129371;0.137915;0.113173;0.01146;[0.11317266721551617, 0.13791491759752778, 0.1370245116667549];0.207364;0.230018;0.18382;0.018871;[0.18382041170240015, 0.23001792091863751, 0.20825511080853473];0.429727;0.466728;0.410512;0.02617;[0.41051227350669783, 0.46672824934296453, 0.411940191084236];0.31862;0.333718;0.309626;0.010741;[0.309625958692357, 0.3337179266034257, 0.31251609212245823];0.105932;0.113888;0.094828;0.008094;[0.10908161924008664, 0.11388764627989903, 0.09482764932024727];
2025-06-13T14:13:53.905064;36.852061;;;;;;;0.11578;0.143667;0.094153;0.020693;[0.0941532090116176, 0.1436670094498257, 0.10952033211226467];0.220931;0.233741;0.199013;0.015572;[0.1990127463557698, 0.23004047872056121, 0.23374083417323696];0.42564;0.452013;0.408624;0.018909;[0.41628161979626843, 0.4520129638301387, 0.40862419889603024];0.318116;0.366903;0.287105;0.034918;[0.2871054939528983, 0.3669029126773363, 0.30034037570538913];0.111172;0.116342;0.107346;0.003794;[0.10982661490543834, 0.10734603484359105, 0.11634199731362166];
2025-06-13T14:13:54.006560;36.953557;;;;;;;0.116209;0.130136;0.108991;0.00985;[0.10949878457800233, 0.13013626274485088, 0.10899135307580919];0.211235;0.241308;0.186686;0.022639;[0.18668602532995987, 0.24130778607338046, 0.2057102524630699];0.434267;0.444417;0.41856;0.011264;[0.4185602278607867, 0.4444174674677402, 0.43982284607978284];0.330635;0.364031;0.31131;0.023711;[0.3113099948065592, 0.3640306027569288, 0.31656450628229665];0.115514;0.127759;0.104263;0.009618;[0.11451957306448278, 0.12775903649193415, 0.10426269355929388];
2025-06-13T14:13:54.057695;37.004692;;;;;;;0.121882;0.160821;0.101583;0.027543;[0.10324153495191686, 0.16082131968617475, 0.10158251315108303];0.227481;0.250888;0.214601;0.01658;[0.21460058737241253, 0.25088822691544616, 0.21695283273877378];0.415732;0.442489;0.385547;0.023373;[0.38554662776885573, 0.4424891681666303, 0.419161570605052];0.311894;0.342643;0.289975;0.02239;[0.2899749201873867, 0.3426433510531253, 0.30306304702276093];0.11801;0.133785;0.095161;0.016543;[0.0951611156301588, 0.13378480996863937, 0.1250853806939402];
2025-06-13T14:13:54.160000;37.106997;;;;;;;0.127723;0.133823;0.118676;0.006525;[0.11867592517630436, 0.13066910311276983, 0.13382284161167735];0.229305;0.257945;0.198996;0.024095;[0.19899570002325237, 0.25794463386828254, 0.23097330894674808];0.426215;0.454088;0.41026;0.019778;[0.41025950040973613, 0.4540877008182693, 0.4142985934465462];0.315312;0.332277;0.305791;0.012026;[0.30786752108230564, 0.3322769170388186, 0.30579143425002175];0.110474;0.117717;0.096097;0.010166;[0.11760686950990469, 0.11771723390358652, 0.09609701823002403];
2025-06-13T14:13:54.469849;37.416846;0.3350416384858941;33.50416384858941;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-13T14:13:54.473118;37.420115;;;0.46574521618190956;46.57452161819096;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-13T14:13:54.577294;37.524291;;;;;;;0.126244;0.149192;0.094679;0.023074;[0.09467861603798391, 0.14919216020445292, 0.1348598806802494];0.209785;0.230774;0.186821;0.017998;[0.18682128010957513, 0.23077405121496666, 0.21175958082365648];0.421612;0.447568;0.381048;0.029054;[0.3810483201789299, 0.4475684018683365, 0.43621829201315615];0.323966;0.351714;0.306474;0.019842;[0.3137098423713007, 0.3517135835206781, 0.306474241242171];0.11407;0.133291;0.101492;0.013806;[0.10742750210970595, 0.1332914370732957, 0.1014915134386603];
2025-06-13T14:13:54.628971;37.575968;;;;;;;0.109051;0.135826;0.084778;0.020915;[0.08477751003632993, 0.13582565625690018, 0.10654854030235267];0.221805;0.235088;0.210663;0.010086;[0.2106625949958861, 0.23508815572996247, 0.2196650241927009];0.429128;0.459447;0.407397;0.0221;[0.40739733440280995, 0.45944735483238114, 0.4205383645724525];0.313297;0.344223;0.283508;0.0248;[0.2835077418333666, 0.34422327722585655, 0.31216093797741884];0.110497;0.114718;0.102691;0.005526;[0.11408359221355356, 0.1026906159391815, 0.11471812832979299];
2025-06-13T14:13:54.679871;37.626868;;;;;;;0.125293;0.13991;0.108411;0.012959;[0.10841087893641455, 0.13990971095706956, 0.12755848104013578];0.215846;0.239561;0.18571;0.022448;[0.18571022600187484, 0.2395607473609394, 0.2222669053006499];0.420023;0.43673;0.410199;0.011874;[0.41019853816713475, 0.4367302005460144, 0.41314110986277724];0.329489;0.353445;0.299208;0.022589;[0.2992077505364631, 0.35344469760196895, 0.33581468599233494];0.099336;0.107659;0.087047;0.00887;[0.08704747101222102, 0.10765890093696433, 0.10330197087754309];
2025-06-13T14:13:54.680572;37.627569;;;;;;;0.129313;0.144719;0.10327;0.018518;[0.10327031163494084, 0.14471883427337087, 0.13995047490806892];0.22812;0.245297;0.203716;0.017728;[0.20371628140844028, 0.24529745278109225, 0.23534589361194658];0.416863;0.435607;0.388583;0.020347;[0.3885831059565909, 0.43560655267965, 0.4264005901056179];0.321238;0.349281;0.305346;0.019888;[0.3053455962055377, 0.34928074969198813, 0.30908786265167504];0.101107;0.121656;0.081566;0.016382;[0.08156607132970616, 0.12165600787589777, 0.10009919533331166];
2025-06-13T14:13:54.731444;37.678441;;;;;;;0.119292;0.165876;0.089679;0.033341;[0.08967924746465057, 0.1658757839101875, 0.10232135619748835];0.224255;0.235066;0.21687;0.007814;[0.21687046646177327, 0.23506640163402667, 0.22082874789061];0.427373;0.453636;0.39795;0.022843;[0.39795035177482724, 0.453636190876159, 0.4305328834585414];0.328523;0.363349;0.2878;0.031123;[0.28779996308277667, 0.36334864302736747, 0.33441947109123565];0.110547;0.126151;0.093306;0.013459;[0.11218573831172571, 0.12615066534386893, 0.09330596457710044];
2025-06-13T14:13:54.782406;37.729403;;;;;;;0.119041;0.141335;0.101204;0.016684;[0.1145827418765762, 0.14133497048409238, 0.1012042721976833];0.221483;0.257282;0.192981;0.026753;[0.19298126555193282, 0.2572817915241067, 0.21418446440824668];0.418921;0.468932;0.387635;0.035733;[0.38763468398671796, 0.46893215507781644, 0.40019685223075596];0.319122;0.350878;0.282312;0.028219;[0.28231164087351246, 0.35087770739793267, 0.3241768711293824];0.113113;0.113465;0.112896;0.000251;[0.11346535253822665, 0.11297794155367724, 0.11289625983495748];
2025-06-13T14:13:54.782826;37.729823;;;;;;;0.116367;0.148324;0.085813;0.025539;[0.08581298494004552, 0.14832374679895385, 0.11496420435865219];0.211525;0.233572;0.18502;0.020071;[0.1850199281104354, 0.233572379289559, 0.2159834965252445];0.422744;0.46979;0.39065;0.033995;[0.39065000242437936, 0.46979043441641266, 0.4077901604733354];0.321351;0.355239;0.29576;0.024981;[0.29576026260990795, 0.3552387886919817, 0.3130539382909858];0.114691;0.123256;0.110368;0.006057;[0.1103678551305919, 0.12325617511714518, 0.11044770069449487];
2025-06-13T14:13:54.833837;37.780834;;;;;;;0.12342;0.14912;0.108341;0.018263;[0.10834141212000498, 0.1491198404288118, 0.11279976149679369];0.218144;0.239518;0.180328;0.026815;[0.18032826030704488, 0.23951820633228865, 0.23458527398450923];0.421489;0.448774;0.401145;0.020054;[0.4011454931674965, 0.4487742099751827, 0.4145461355004177];0.325372;0.359683;0.307166;0.024277;[0.30716581727190617, 0.3596831047930343, 0.3092665802017857];0.105694;0.110168;0.102784;0.003211;[0.11016816622952996, 0.1041291796047685, 0.1027838643406693];
2025-06-13T14:13:54.885451;37.832448;;;;;;;0.111948;0.144934;0.085234;0.024773;[0.08523444311635436, 0.14493418942200129, 0.10567608404799927];0.22746;0.263152;0.196729;0.027343;[0.1967285932565338, 0.2631524519593592, 0.22249995952043222];0.42826;0.43695;0.417688;0.007976;[0.4176877056443755, 0.43014227515522474, 0.4369504234022727];0.323829;0.338798;0.303298;0.015017;[0.3032982841115026, 0.3387979857737312, 0.3293906783111556];0.117366;0.126063;0.107432;0.007656;[0.11860244289460671, 0.12606346339553562, 0.10743177249782622];
2025-06-13T14:13:54.936430;37.883427;;;;;;;0.125724;0.151706;0.102728;0.020107;[0.10272763871513088, 0.15170637580618362, 0.1227370188183355];0.2249;0.267023;0.187731;0.03256;[0.18773112125829244, 0.2670228804242177, 0.2199455161392317];0.430839;0.466364;0.400176;0.027239;[0.40017576167638436, 0.4663637262505154, 0.42597659430688806];0.320692;0.350782;0.303735;0.021334;[0.3037348235855178, 0.35078247512441385, 0.30755809265218587];0.103051;0.112636;0.093347;0.007875;[0.09334718585697477, 0.10316884180370628, 0.11263645356624957];
2025-06-13T14:13:54.987839;37.934836;;;;;;;0.131695;0.14183;0.118373;0.009838;[0.11837269110520116, 0.14182992205557854, 0.1348833294267863];0.228571;0.269984;0.181555;0.036318;[0.18155522988606002, 0.2699844047619239, 0.23417242598465993];0.4205;0.464249;0.382921;0.033487;[0.38292140843553496, 0.46424862579826176, 0.4143289087992155];0.330273;0.343263;0.312348;0.013094;[0.3123484139616422, 0.3432634781863914, 0.3352062281910043];0.111342;0.138034;0.088299;0.020468;[0.08829861510985777, 0.13803391291351422, 0.10769475427967742];
2025-06-13T14:13:55.039885;37.986882;;;;;;;0.126906;0.145889;0.10889;0.01512;[0.10888985883536252, 0.1458893209635143, 0.12593850024460704];0.225299;0.244809;0.21462;0.013817;[0.21461991409718978, 0.2448089755908246, 0.21646689952749762];0.424976;0.461697;0.385156;0.031325;[0.3851557734371256, 0.4616974366912295, 0.42807518435284014];0.316017;0.339053;0.303088;0.01633;[0.3059079274438242, 0.33905343805095906, 0.30308836541938106];0.118012;0.139141;0.08603;0.023001;[0.0860301672428783, 0.13914125698465496, 0.12886560754990062];
2025-06-13T14:13:55.092871;38.039868;;;;;;;0.13244;0.167004;0.095154;0.029395;[0.09515422642142884, 0.16700368945633304, 0.13516128978494915];0.232747;0.262726;0.208612;0.022475;[0.20861243003116872, 0.2627258090034553, 0.2269020737671543];0.414824;0.460379;0.381555;0.033332;[0.38155489845724966, 0.4603786891244961, 0.40253853568250875];0.321674;0.350784;0.295152;0.022785;[0.29515188569357187, 0.3507843702941005, 0.31908702669453787];0.119963;0.133328;0.106983;0.010759;[0.11957887029825343, 0.1333281765665826, 0.10698281142718966];
2025-06-13T14:13:55.145255;38.092252;;;;;;;0.128099;0.153456;0.09334;0.025427;[0.09333992081942682, 0.15345636245585753, 0.13750023102053857];0.22656;0.267011;0.190699;0.031323;[0.19069864090071978, 0.2670105166295774, 0.22197227830858934];0.425902;0.442272;0.416009;0.01166;[0.4160091019701103, 0.44227237819456144, 0.41942324274601045];0.321846;0.331432;0.314594;0.00707;[0.31459359338882864, 0.33143206015912874, 0.31951192696948183];0.102336;0.122048;0.085573;0.015036;[0.08557314712988941, 0.12204842892736328, 0.09938695086102808];
2025-06-13T14:13:55.146168;38.093165;0.3463716934453688;34.63716934453688;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-13T14:13:55.197225;38.144222;;;;;;;0.133185;0.167907;0.108693;0.025233;[0.10869273431132706, 0.1679067085600845, 0.12295645823764144];0.239293;0.266913;0.217419;0.02061;[0.21741865434901175, 0.26691303004673866, 0.23354860985156425];0.413553;0.432191;0.389308;0.01795;[0.3893078117787753, 0.432190538354774, 0.41916036683740826];0.327081;0.34588;0.315105;0.013459;[0.3151048859613504, 0.3458801671874051, 0.3202573717021975];0.105864;0.126413;0.093734;0.014609;[0.09744447476234616, 0.12641336945008108, 0.09373384201290903];
2025-06-13T14:13:55.350544;38.297541;;;0.48452231311779514;48.452231311779514;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-13T14:13:55.401929;38.348926;;;;;;;0.117048;0.141234;0.101835;0.017291;[0.10183473740871772, 0.14123447525703486, 0.10807394742846019];0.217371;0.243262;0.204373;0.018308;[0.204478008130987, 0.24326185388007682, 0.20437302141997432];0.41796;0.430341;0.406411;0.009787;[0.4171274058657752, 0.43034066508093805, 0.40641073451354565];0.318877;0.345619;0.303573;0.018975;[0.30357290254436947, 0.34561879172548443, 0.3074391687273836];0.100066;0.105168;0.095746;0.003886;[0.09574625993542958, 0.10516810046550969, 0.09928446936595656];
2025-06-13T14:13:55.402595;38.349592;;;;;;;0.121886;0.149837;0.091272;0.023983;[0.09127210177772443, 0.1498365677183044, 0.12454829797123602];0.222768;0.255001;0.185995;0.028354;[0.18599464150651054, 0.2550011497425664, 0.22730833759809566];0.412299;0.435646;0.382052;0.022417;[0.3820517927263378, 0.43564559806863723, 0.41920095827758014];0.339297;0.365628;0.316089;0.020344;[0.3160886563635864, 0.36562753487479205, 0.33617478063870326];0.10892;0.120824;0.098126;0.0093;[0.09812581173141374, 0.12082397601645004, 0.1078107591161849];
2025-06-13T14:13:55.504093;38.45109;;;;;;;0.126056;0.165358;0.098096;0.028607;[0.0980957575632524, 0.16535765320156937, 0.11471574484171847];0.233836;0.250943;0.215325;0.014575;[0.21532532119015152, 0.2509425583290104, 0.23524099542027907];0.427564;0.469944;0.406142;0.029967;[0.4066066604576018, 0.46994369411781406, 0.4061423829851863];0.320952;0.345152;0.287864;0.024217;[0.2878638225368805, 0.34515237993575865, 0.32983881008779753];0.11662;0.126889;0.108509;0.007657;[0.1085087042510442, 0.12688868710020645, 0.11446154756113017];
2025-06-13T14:13:55.504851;38.451848;;;;;;;0.117713;0.133534;0.104667;0.011947;[0.1046671792858392, 0.13353350794597343, 0.11493812185495707];0.222147;0.252931;0.203514;0.021928;[0.20999759725236583, 0.2529309303850841, 0.20351391200979382];0.43048;0.451105;0.412584;0.015844;[0.41258434025236196, 0.45110479919066976, 0.4277505216155933];0.320882;0.355102;0.292556;0.025872;[0.2925558295552061, 0.3551017449214116, 0.31498952368612];0.103776;0.10876;0.099054;0.003967;[0.10876009187639929, 0.1035143019753613, 0.09905387818918057];
2025-06-13T14:13:55.557053;38.50405;;;;;;;0.130728;0.160894;0.098131;0.02568;[0.09813111195873504, 0.16089394588600625, 0.13316027352051454];0.227483;0.24082;0.212104;0.011812;[0.21210436024470505, 0.2408197383407574, 0.2295241572961865];0.422983;0.463512;0.394353;0.029461;[0.39435337988239194, 0.46351180871030373, 0.4110841062363831];0.315509;0.33566;0.280723;0.024701;[0.2807225431531761, 0.33014478842393624, 0.33566031272512337];0.120564;0.132392;0.109453;0.009378;[0.1094529295824142, 0.13239184966655823, 0.11984868422656306];
2025-06-13T14:13:55.608312;38.555309;;;;;;;0.132003;0.161539;0.109505;0.021818;[0.10950512675511881, 0.1615392011627895, 0.12496525644438264];0.218834;0.256341;0.191566;0.027417;[0.19156643056262154, 0.2563408055238935, 0.20859576401464297];0.419664;0.436842;0.401939;0.014254;[0.40193911377226926, 0.436842076304883, 0.42021094346471943];0.313869;0.349685;0.284805;0.026914;[0.28480521305716167, 0.34968465941474086, 0.3071176898612605];0.103998;0.126161;0.084721;0.017041;[0.08472069914725444, 0.126161381747594, 0.10111084112279237];
2025-06-13T14:13:55.710455;38.657452;;;;;;;0.122926;0.141144;0.091099;0.022583;[0.09109932664555578, 0.14114353976826452, 0.1365345411043285];0.217002;0.253474;0.187776;0.027306;[0.18777594345672804, 0.2534735152204886, 0.2097558058433802];0.417601;0.435293;0.407644;0.012543;[0.4076441422557972, 0.4352927391668783, 0.40986507129826444];0.326841;0.367244;0.281394;0.035229;[0.2813940070302601, 0.3672441285281363, 0.33188379707392096];0.103163;0.112979;0.091767;0.008732;[0.0917665825052788, 0.10474268241073913, 0.11297925636544556];
2025-06-13T14:13:55.762383;38.70938;;;;;;;0.126928;0.163449;0.083522;0.032991;[0.08352211232743821, 0.16344931480821062, 0.13381181213876278];0.228529;0.239991;0.217116;0.009339;[0.2171159876115116, 0.2399908339796155, 0.22847961754630094];0.425528;0.448316;0.41392;0.016114;[0.41434907581311187, 0.44831599393346233, 0.4139197813225635];0.330184;0.366145;0.3;0.027311;[0.2999996269741337, 0.366145418512197, 0.3244058926791406];0.106749;0.129046;0.091063;0.016196;[0.09106266814514868, 0.10013935443106212, 0.1290464307707007];
2025-06-13T14:13:55.813282;38.760279;;;;;;;0.115322;0.147755;0.095099;0.023166;[0.09509909499520897, 0.14775528026875157, 0.10311033634387735];0.214579;0.231049;0.204377;0.011756;[0.2043770433026049, 0.231048938451732, 0.20831019117088828];0.419199;0.432829;0.406367;0.010818;[0.4063666725507662, 0.4328288770409268, 0.4184011172499664];0.31193;0.330121;0.288544;0.017367;[0.2885436926818022, 0.33012053441267925, 0.3171263614768263];0.10658;0.108354;0.105612;0.001256;[0.10835389561666092, 0.10577400825820144, 0.10561207000202105];
2025-06-13T14:13:55.864206;38.811203;;;;;;;0.122161;0.142317;0.08708;0.024897;[0.08708046993321195, 0.14231677075692195, 0.13708446996751333];0.216144;0.235633;0.200385;0.014629;[0.21241337581979655, 0.23563274581690485, 0.20038548878784182];0.415962;0.449437;0.384031;0.026724;[0.384030675250493, 0.4494373973401319, 0.4144186608370704];0.334165;0.362882;0.301125;0.025397;[0.30112502487102893, 0.36288236393064716, 0.3384879936156158];0.110427;0.123973;0.099076;0.010282;[0.09907630674153885, 0.10823078178665407, 0.12397271600956593];
2025-06-13T14:13:55.915218;38.862215;;;;;;;0.122341;0.153159;0.10608;0.021803;[0.10608010822715681, 0.1531592493434753, 0.10778458506091931];0.228261;0.268933;0.188573;0.032814;[0.18857324610021003, 0.26893267912600655, 0.22727611396547936];0.420586;0.454511;0.391024;0.026101;[0.39102421075409793, 0.45451126119844515, 0.416223326648928];0.32724;0.338013;0.30936;0.012731;[0.3093603888724676, 0.33434651690713085, 0.3380134997200364];0.123828;0.127566;0.117209;0.004693;[0.1172092421789655, 0.12756557445857236, 0.12671038581147495];
2025-06-13T14:13:55.966275;38.913272;;;;;;;0.118707;0.145575;0.104842;0.019002;[0.10570502754973135, 0.1455753606538243, 0.1048415894060005];0.215367;0.230056;0.192827;0.016181;[0.1928265947330426, 0.23005627020798775, 0.22321664600092242];0.411238;0.431099;0.396951;0.014487;[0.3969513798032583, 0.43109866370006955, 0.40566502933981874];0.322719;0.36963;0.280549;0.036521;[0.2805491874087721, 0.36963002507346593, 0.31797762341011265];0.108825;0.120344;0.093365;0.011361;[0.09336510620713545, 0.12034393181722676, 0.1127645155685247];
2025-06-13T14:13:56.018015;38.965012;;;;;;;0.129429;0.137423;0.119222;0.007593;[0.1192221016952578, 0.13742349727511333, 0.13164043024633354];0.222193;0.263221;0.185833;0.031765;[0.18583305342214915, 0.26322074457685773, 0.21752505433941943];0.426419;0.463224;0.401285;0.026599;[0.4147469375903039, 0.4632241821692473, 0.40128458437742676];0.32638;0.348235;0.292885;0.024049;[0.2928850418252517, 0.34823483154582524, 0.3380208500136673];0.110511;0.112785;0.109044;0.00163;[0.11278481014613645, 0.10970376136585545, 0.10904409102594417];
2025-06-13T14:13:56.373561;39.320558;;;0.28831221768224735;28.831221768224736;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-13T14:13:56.425086;39.372083;0.4872507147570911;48.72507147570911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-13T14:13:56.426254;39.373251;;;;;;;0.118201;0.139272;0.101852;0.015638;[0.10185188027864418, 0.13927224801652338, 0.11347784310266394];0.223398;0.236246;0.199909;0.016633;[0.19990932949125895, 0.23624627586759478, 0.2340370583006792];0.41891;0.445075;0.395326;0.020392;[0.3953264284696756, 0.44507544426028484, 0.41632944655421344];0.319427;0.359185;0.298658;0.028123;[0.2986583370163075, 0.35918517170839037, 0.3004375569457312];0.116864;0.133382;0.099982;0.013638;[0.11722756291163365, 0.13338163073131118, 0.09998176432533382];
2025-06-13T14:13:56.427992;39.374989;;;;;;;0.131833;0.161154;0.11299;0.021012;[0.11299001797763827, 0.1611538950066191, 0.1213556366737945];0.226752;0.25758;0.20385;0.02264;[0.21882686915169658, 0.2575795938365308, 0.20384958078972404];0.414772;0.438886;0.4017;0.017071;[0.40169960253485104, 0.43888628038036037, 0.4037313523634577];0.315318;0.357687;0.283087;0.031288;[0.2830874778565012, 0.3576871607604911, 0.30517995610739335];0.107888;0.112035;0.105718;0.002934;[0.1120352712933235, 0.10591009156020742, 0.10571838609272463];
2025-06-13T14:13:56.480091;39.427088;;;;;;;0.115745;0.136339;0.089613;0.019474;[0.08961262379441046, 0.1363385341510298, 0.12128268156687302];0.22285;0.249614;0.200806;0.020203;[0.21813154264122378, 0.24961408788241293, 0.20080581030680528];0.428112;0.454977;0.414514;0.018997;[0.41451392043529095, 0.45497681089239633, 0.4148453406988418];0.330822;0.364154;0.306426;0.0244;[0.30642571278964525, 0.36415370573245925, 0.32188565717824724];0.114123;0.128734;0.10335;0.010712;[0.11028601738292527, 0.12873356437889627, 0.10334981489427689];
2025-06-13T14:13:56.531594;39.478591;;;;;;;0.114544;0.141272;0.090597;0.020781;[0.09059730952689411, 0.14127182120181442, 0.11176289550342274];0.227522;0.256963;0.191805;0.026969;[0.19180462785723634, 0.2569628536634929, 0.23379978467852916];0.431759;0.453525;0.407968;0.018654;[0.40796760451490427, 0.4535248811047868, 0.43378467643994767];0.318647;0.339749;0.303729;0.015342;[0.3124626020964344, 0.33974936660520966, 0.30372934710182137];0.111339;0.121159;0.102041;0.007813;[0.10204132698334156, 0.1211586785814623, 0.11081621928355972];
2025-06-13T14:13:56.583183;39.53018;;;;;;;0.120418;0.147945;0.095434;0.021512;[0.09543440046963586, 0.14794450198910492, 0.1178745220727503];0.231238;0.263409;0.214253;0.02276;[0.21425265575616434, 0.26340864564644556, 0.21605140177015963];0.431825;0.458214;0.401146;0.023494;[0.40114606360919225, 0.4582135342179118, 0.4361141348565132];0.322116;0.341115;0.30698;0.014201;[0.3182544998554795, 0.3411148328902784, 0.30697953418749674];0.100417;0.120715;0.087624;0.014514;[0.08762426773335667, 0.12071469293294985, 0.09291262811244497];
2025-06-13T14:13:56.583791;39.530788;;;;;;;0.122145;0.150958;0.096063;0.022494;[0.09606253717998708, 0.15095834172415556, 0.11941442397692524];0.21623;0.230458;0.197839;0.013638;[0.1978393055189052, 0.23045836878249845, 0.220392527669848];0.433895;0.469467;0.40132;0.027901;[0.401320267252825, 0.4694665815181268, 0.43089781418139317];0.321587;0.35747;0.283292;0.030331;[0.28329186515961907, 0.35747031020243314, 0.3239994541464717];0.105802;0.118748;0.096391;0.009463;[0.11874780795684535, 0.10226723332069577, 0.09639054303255178];
2025-06-13T14:13:56.634752;39.581749;;;;;;;0.12871;0.162261;0.09519;0.027382;[0.09518972308760557, 0.16226093098269848, 0.12867812513172772];0.232729;0.268625;0.197234;0.029147;[0.197233644245485, 0.26862518703651145, 0.23232707133053213];0.429183;0.46904;0.381672;0.036076;[0.38167152469399307, 0.4690402421650313, 0.43683606836157896];0.325868;0.357545;0.281996;0.032025;[0.2819962343850754, 0.3575451979383559, 0.33806230659906783];0.105546;0.129627;0.086671;0.017919;[0.08667071234847473, 0.12962667023478827, 0.10034023846912045];
